TALDO1,6.54634384273845e-06,-0.51128722438522
PIKFYVE,6.78023888962954e-06,-0.437071393768396
ABRACL,6.8689930976059e-06,-0.563718662809092
BRK1,6.99831988277782e-06,-0.551777584683613
NEAT1,7.67718707671534e-06,-0.531602873229075
SAMHD1,7.91594643922933e-06,-0.373596735584186
MTCH2,8.52531202425908e-06,-0.462822798199334
CAP1,9.22701124043274e-06,-0.537359723412614
CALM2,9.71156930292871e-06,-0.608092802142183
CNN2,9.74821610562778e-06,-0.646178124354618
PTPRCAP,9.95409243393209e-06,-0.474318437037164
EIF6,9.95508020153226e-06,-0.435069687839684
DYNLL1,1.12070874330558e-05,-0.643175636193095
RFTN1,1.12429528622119e-05,-0.366692118064949
PYCARD,1.1924918346707e-05,-0.557917870774192
WDR1,1.26648007967088e-05,-0.500977598643645
POU2F2,1.75686983055135e-05,-0.527897174647636
WIPF1,1.89979742903905e-05,-0.399770037108234
CDK2AP1,2.00395253506323e-05,-0.386370737761461
VDAC1,2.10171553326296e-05,-0.513164469869644
TCIRG1,2.19522405910289e-05,-0.457418871145437
WASF2,2.2436232054489e-05,-0.530887073144489
MTSS1,2.36997692322066e-05,-0.604488213924543
PSMA5,2.85509665234735e-05,-0.477518625819656
DECR1,2.97813880024527e-05,-0.507958288500693
PGLS,3.08093313820383e-05,-0.580937733857799
HOPX,3.3221640906036e-05,-0.636432846449503
TPI1,3.50640495153576e-05,-0.48579918361595
LITAF,3.54192417609832e-05,-0.5743659070086
MTPN,3.62710351214391e-05,-0.499905529220791
GPI,3.68327242694432e-05,-0.450966994111412
GTF2A2,3.75334331107829e-05,-0.475420037835951
ACTR2,3.88522456264614e-05,-0.510643254593429
PFDN5,4.13462810719707e-05,0.397119713261524
PLAC8,4.24687294587469e-05,-0.910114496482804
CD68,4.3538685927432e-05,-0.466872115944838
PRDX5,4.62363918210645e-05,-0.52367676394393
ATP5MC2,4.76750116308548e-05,-0.424687669312563
FTL,5.49828886967092e-05,0.401685736346252
ATP5MD,5.82780212059104e-05,-0.496300138473402
LAMTOR5,5.95256610769252e-05,-0.462258372005832
PSMB8,5.99609282811377e-05,-0.516946177164552
ITGB2-AS1,6.34531539763156e-05,-0.47061493976205
EMP3,6.51411815073797e-05,-0.703920120934605
CD99,7.12957606722117e-05,-0.548637241954489
HMOX1,7.15391890539688e-05,-0.436539259204706
DUSP1,7.31438726417043e-05,0.829931429884939
GRB2,7.47957612515702e-05,-0.487064027627415
PPHLN1,8.68553286319688e-05,-0.443223620749991
GNAI2,8.97864334118095e-05,-0.48154458389711
FDFT1,0.000104660543823028,-0.517444810232416
THOC7,0.000117176600153725,-0.449495962895065
TAGLN2,0.000117382988757631,-0.524885129591086
TPM3,0.000120321494182827,-0.471955111749633
C4orf48,0.0001294966421089,-0.46967245195087
RNPEPL1,0.00013786792126524,-0.484584623386319
TSPO,0.00014738956720309,-0.586636875177852
CLEC2D,0.000168610592274239,-0.484350590610903
GUK1,0.000171610537312769,-0.442555766487907
GRN,0.000171696375887933,-0.620444964145544
ARL6IP5,0.000176461831141707,-0.495076997203961
RHOA,0.000182118832367455,-0.404223566752848
LCP1,0.000189811160828407,-0.534197012947202
CLTA,0.000193494033982801,-0.416221576492721
TMEM183A,0.000196792168229843,-0.341114290517637
CHCHD5,0.000198716255235132,-0.422059010751949
MRPS36,0.00020799075360727,-0.455297095218606
ZBTB32,0.000215293467074544,-0.396896603265058
IGFLR1,0.0002177268490435,-0.509576566899076
H2AFV,0.000235255339780505,-0.592837045865024
CDCA7L,0.000248635927771973,-0.44130574076298
SELENOW,0.000263047267979805,-0.482269220903341
EFHD2,0.000270365079799138,-0.480301644523563
COX8A,0.000299683317469302,-0.509867403517517
CXCR3,0.000314781315469199,-0.588186401595443
SREK1,0.000323024843368245,-0.364237203735037
NDUFV2,0.000325698333682944,-0.495076997203961
CKS2,0.000428028122266289,-0.388345822248843
TSC22D3,0.000439229926633542,0.646903473632463
MICOS10,0.000464483934155932,-0.457058095321753
ITGB7,0.000466466408783368,-0.499522902235153
PPP1R18,0.000495420477956259,-0.483788925453878
SAMD3,0.000502944666973393,-0.325655642141659
PPP1CA,0.000518292439437214,-0.499867355919148
MIEN1,0.000519966455019964,-0.403270252080116
ROMO1,0.000529058386906004,-0.48827716509862
DENR,0.000538558486313544,-0.403464941198982
SEPTIN6,0.000539620723814105,-0.492194488670839
WDR83OS,0.000540950472494259,-0.464333473772853
PNOC,0.000544441455376383,-0.517836900203817
GTF3C6,0.000556552794161501,-0.403995274159462
TPT1,0.000567212366616438,0.390957931248795
BCAS4,0.000605268350902479,-0.495076997203961
ADD3,0.000619602818349207,-0.447771282425604
ATP2B1,0.000661567008746296,-0.449328122273527
YWHAB,0.000703206992289671,-0.444549438596177
TWF2,0.000710743312220363,-0.433182463478018
SUMO2,0.000721375214490081,-0.433990571285673
MAZ,0.000793931690079873,-0.413426708187543
NOP53,0.000813118488114168,0.533985468398502
LY6E,0.000816225516892323,-0.55397068625753
EIF4E2,0.000828498474958088,-0.411366290814729
CHMP2A,0.000834464658999685,-0.380487865402028
DOCK10,0.000835461977167454,-0.299156787228704
PKM,0.000854851831651565,-0.47844632265984
UQCR11,0.000865286217099286,-0.474780282018795
ATP5PF,0.000913740165101142,-0.475156303080701
ARHGAP30,0.000917902682567827,-0.382664454416856
MYO1G,0.000924151642982924,-0.417909136681501
ACTR3,0.00092796323423371,-0.528057875849795
MEF2C,0.000974834910890839,-0.501827067294142
TAF10,0.00101290666389039,-0.473839408000243
PARK7,0.00102372072211772,-0.468276937860246
SMARCE1,0.00102560531286642,-0.403411009682148
SMARCC1,0.00107323324254918,-0.407484597780045
HCK,0.00110535579403338,-0.452432659795467
ELOB,0.00115514952405052,-0.434207929812688
TCF4,0.00128382410989586,-0.428843298803874
ATP6V1F,0.00130250487072339,-0.403564377746809
GSN,0.00130270893672405,-0.609516677692528
ARF5,0.00131072834720024,-0.445216482677237
MEF2A,0.00133353159396738,-0.398052542809096
PDLIM1,0.00142440311621382,-0.45931063424766
BLOC1S1,0.0014659453607372,-0.456226068232603
TRAPPC1,0.00149411179455889,-0.427690157474087
OAZ1,0.00151452768866149,-0.346585503293979
MRPL40,0.00156497022592805,-0.401302296494077
COX16,0.00159549386250808,-0.38221833176421
SAT1,0.00164013052385406,-0.528174685380192
NDUFA7,0.00173555855292624,-0.403867125727961
SUMO1,0.00177747544601197,-0.47009812900251
FKBP1A,0.00193290590015689,-0.453763523264244
VCP,0.001950546779357,-0.420704155394066
HLA-DMB,0.00196113123184545,-0.530222083484921
PLD4,0.00203266695872199,-0.633405153751935
SAMM50,0.0020736116561192,-0.350878820880018
RTF2,0.00208736106158468,-0.366492791142548
CAPNS1,0.00209352289868758,-0.444195828201777
VAMP5,0.00210801864594693,-0.407326508651126
SUPT4H1,0.00229493138927762,-0.40799138044025
PTPN22,0.00234453740861977,-0.469292971433728
YWHAE,0.00241896854478843,-0.439367564617674
MT2A,0.00245986259334306,-0.486048031402835
RAC1,0.00256153011592335,-0.431023626096563
HLA-DQB,0.0025862620172561,-0.417479225012017
ATP2A3,0.00274671256937073,-0.409170278970833
RNF141,0.00275199476763471,-0.458502382304807
HVCN1,0.00318141115528441,-0.459276275776114
CIAO2A,0.00320619309860889,-0.489109273944323
PARP15,0.00324171290504387,-0.470202328564932
FGD2,0.0034557637020234,-0.4339709101469
DESI1,0.0036119477710342,-0.333072511601412
C12orf49,0.00362461307645776,-0.269323607449627
CHI3L2,0.00366530047656954,-0.311331501174807
PEA15,0.0037361314373647,-0.432469681209824
TRIP12,0.00375252791194392,-0.285909463348903
PSMF1,0.00387941169051377,-0.372905127210017
LINC01781,0.00405534651758489,0.710876313422565
VIM,0.00406120684594138,-0.49962176436367
SLC25A5,0.00406754542438619,-0.602514538215567
ATP5F1A,0.00408364118287839,-0.532144323804351
PPP1R7,0.00418254700250856,-0.368952535584517
GOLPH3,0.00418657803206975,-0.343325924903912
RALY,0.0042080415116537,-0.404796962303154
LSM14A,0.00424396636259655,-0.402616432508997
FLNA,0.00433470373088272,-0.423954406251853
UBL5,0.00433868826705934,-0.422534928240328
GLRX,0.0044574113439309,-0.423932924309271
ATP5MC3,0.00457197372936407,-0.484929041827878
NDUFS6,0.00461444483508389,-0.433422479290171
ZFAND6,0.00491445251919954,-0.440629213181585
MAD1L1,0.00497127919071959,-0.345811466327742
FLNB,0.00497142447202574,-0.270516739184803
MYL12A,0.00505477296864041,-0.401380295820494
SIGLEC6,0.00519164065799821,-0.347519808790103
SERF2,0.00528976954876682,-0.377422742621482
SF3B6,0.00532843395181374,-0.422726152979277
SPTAN1,0.00533984745027903,-0.351781835644263
HSBP1,0.00563509440444596,-0.384045684815217
TMEM50A,0.00599828460960362,-0.376432500705342
SNRPD1,0.0060420392069266,-0.427767062244535
SFT2D1,0.0062375686030461,-0.396018326481293
VPS25,0.00637382624987339,-0.312416007834187
COX5B,0.00673644766530048,-0.444748219362056
PSMD4,0.0069245047255583,-0.384620349248583
PSMB2,0.0069920876901207,-0.375832377967533
ZDHHC12,0.00717940650363568,-0.337395591516396
MAP4K1,0.00720454369292575,-0.363027903546134
NDUFAB1,0.00722765379230056,-0.406327132191224
ARID3A,0.00734370481064677,-0.31450475156214
PSAP,0.00741055029511162,-0.521549208565152
PCLAF,0.00742522385113347,-0.311331501174807
SEPTIN7,0.00747662625953007,-0.431574054897803
ZDHHC21,0.00750187788925935,-0.410890671834096
CD47,0.00772726690525799,-0.49423602076459
RAP1B,0.00783609938990578,-0.412339276884918
MDH2,0.00790675350097361,-0.404719253079967
TNF,0.00830462857093907,-0.360198942860849
ATP5PB,0.00840642526349253,-0.527019889706715
COMMD8,0.00849295704232615,-0.342823022088704
NAA50,0.00867196386864969,-0.367606574105296
PTPRC,0.00869256815464622,-0.524069200543668
EHD3,0.00875716926933089,-0.307991444603466
NCOA4,0.0088729289072116,-0.318630276366258
MTMR14,0.00893376784816238,-0.355024091202204
MRPL11,0.00917713444860303,-0.381308122246387
TMED5,0.00955277605391848,-0.348035886434987
SCP2,0.00966344362822317,-0.329597900792841
LBH,0.00976792562618958,-0.513740841468997
TNFRSF1B,0.00996545067300181,-0.343073903758911
ATP5F1B,0.0101868563122687,-0.441585590439604
ATP5F1C,0.0102045817455536,-0.443546696563879
OSTF1,0.0105534374524085,-0.435837793829285
LAT2,0.0119931553295826,-0.363715224070222
MFSD1,0.0125435000223296,-0.343073903758911
POLR2E,0.0125628861202863,-0.4112114370561
YBX1,0.012623255703845,-0.461470656760383
ZNRD1,0.0128099631122525,-0.297797036853882
SRA1,0.0132127167350434,-0.324236289579914
SRSF6,0.013302858470868,-0.29585768896761
MALT1,0.0134550035904403,-0.35979813856854
POLR2L,0.013648179381905,-0.438493468837594
ACAT2,0.0141078671522416,-0.291543603118829
SLC25A3,0.0141699598899587,-0.534526268435841
CDV3,0.0142763463083678,-0.448223183773352
TLE1,0.0146672369807655,-0.407681244006873
DOK3,0.0148379782475348,-0.299857975597739
SNX8,0.0150352224075199,-0.297797036853882
NCOA3,0.0156050423982375,-0.386370737761461
FDPS,0.0158805449173277,-0.335136084334271
HHEX,0.0159067126986908,-0.412980585534898
CARD16,0.0159533229092086,-0.388161793287449
NAA38,0.0166892759886236,-0.40196759281248
SNRNP25,0.0168529284006749,-0.377381954534206
EIF4A1,0.0169678099098202,-0.616411261033436
NIPSNAP3A,0.0170305791899278,-0.262576959518279
SRPK2,0.0170546706831011,-0.401967592812479
UGCG,0.0171968718027889,-0.407129297928258
PDHB,0.0172241335389952,-0.325151995761649
IDS,0.0172717007074902,-0.444672043766718
SIGLEC10,0.0187095592928906,-0.411810210643731
NDUFA11,0.0197785591549405,-0.386263510065036
TIMM13,0.0198362797844514,-0.388161793287449
ASL,0.0208006263075718,-0.284784053442141
BLOC1S2,0.0209829727932477,-0.372523814919998
CSRP1,0.0212126646685719,-0.317772465396051
UBE2L3,0.0215560347148151,-0.440989481641664
ZEB2,0.0218125354987862,-0.468876525095101
SSNA1,0.0218972209387965,-0.361810466340497
CD82,0.0223023058245375,-0.421454134060781
NME1,0.0227605108533239,-0.440359827494893
YIPF4,0.023177733897439,-0.26991077696061
IKZF3,0.0234520244251892,-0.359592641090679
CTSH,0.024004856578176,-0.541897853956954
TESC,0.0249154910142793,-0.355777959792412
AC090152.1,0.0253936216147378,-0.263926652389953
YIPF3,0.0254075412671505,-0.319505432620507
CUX1,0.0256726052128563,-0.419128143970663
SLC38A1,0.0266375889880425,-0.409438842243615
NDUFB2,0.0269005987823595,-0.406588253466305
TERF2IP,0.027831822191348,-0.404681977509515
VSIR,0.027859350471515,-0.387778403691547
UQCRH,0.0282747960138943,-0.427995145504443
SRM,0.0285041958210218,-0.428958106690792
NSMCE1,0.0287903432609458,-0.358183621503251
PPM1G,0.0289416108713799,-0.347519808790103
POLR2G,0.0299900059851517,-0.329211250377165
BTG1,0.0302121281428803,0.518785656177785
PPM1M,0.0302974763489673,-0.356370726372369
GPX7,0.0304851307878639,-0.270110632203687
PAK2,0.0304910916484079,-0.362190101524396
CIAO2B,0.0313701125603491,-0.315458599557805
MAP1LC3A,0.0316181167132044,-0.270312608297885
YWHAH,0.0317510245623761,-0.400724425961848
NCKAP1L,0.0321349930685744,-0.327620251352398
CYTOR,0.0323556851963682,-0.308540728844211
RAB1B,0.0331584670318513,-0.368364062582947
BABAM2,0.033256898139352,-0.29585768896761
RHOG,0.033465019653867,-0.399708085630355
FUOM,0.0334941551504939,-0.39949933722173
PTPN1,0.033896916247516,-0.418618833362643
MRPS34,0.0356555382717757,-0.382405326433962
DDAH2,0.0365858358190368,-0.423954406251853
PARVG,0.0368276264890358,-0.40196759281248
PTGES2,0.0373299354065782,-0.277366581879658
OGT,0.0375681791953267,-0.337491889953897
PARP1,0.0385686351984713,-0.448853980443316
NME2,0.0389154382246329,-0.377361623288342
ZYX,0.038946110880602,-0.359154509273506
DDX17,0.0391663788953652,-0.384994514208766
SYK,0.0419186774643523,-0.488638436765335
RAB3GAP1,0.0427512811799076,-0.281918498009737
RASGRP1,0.0428093932544197,-0.375406766541345
MRPL51,0.0432830936989664,-0.384045684815217
RASGRP2,0.0438536825006429,-0.451355619774643
PTPN18,0.0443173818632454,-0.39485720364929
JAK1,0.0444272015715635,-0.38805874732184
FABP5,0.0446011428234011,-0.355053481475511
RABEP1,0.0448958679904193,-0.361122540535097
CHMP4A,0.0453681465025332,-0.331150736383092
UNC93B1,0.0453812325483704,-0.307330718674404
SLC44A2,0.046246398355833,-0.39444463409747
MRPL52,0.0480980270299705,-0.440888480868668
C4orf3,0.0484158838778444,-0.417212548750416
HIST1H1C,0.0491206078828731,-0.341206034857901
CHD4,0.0499391945230564,-0.307199950938907
ETFB,0.0505780304731105,-0.321309929467254
BUD31,0.0508108429904967,-0.344032027679824
EMB,0.0508327869782516,-0.348407348061952
GRHPR,0.0511746100564946,-0.392150734452273
RAB4B,0.0515351886448427,-0.318754224563498
COPE,0.0520442563138808,-0.371106629107719
PRELID1,0.0526515168870627,-0.395378775622804
ZNF593,0.0526702460998143,-0.299787198006001
METAP2,0.053276636570854,-0.287009050588096
TXNDC17,0.053741658408812,-0.345910555928446
SHOC2,0.0537587039098011,-0.336631492647367
PSMB1,0.0541696949039086,-0.379169464026261
PPCS,0.054901886009394,-0.312730436935728
PIP4K2A,0.0550775650983721,-0.309285590302628
NAP1L1,0.0553400801421623,-0.562999652058655
PDCD6IP,0.0557227729757167,-0.409580776922355
SCPEP1,0.0560167614811782,-0.404879188232383
RHBDF2,0.0564537240722348,-0.29462712874819
ATP6V0E1,0.0566371974770265,-0.372905127210017
TUBA1C,0.056798353356345,-0.311212804803775
SH2B2,0.0573212273356619,-0.325960454757806
SPIB,0.0577294969631056,-0.46416741452803
CSTB,0.0587828529686296,-0.412339276884918
CPNE1,0.0590431747825965,-0.318754224563498
HMOX2,0.0591316746186801,-0.305022036727273
MYH9,0.0595552810891015,-0.422373803474317
ISG15,0.0596012903058338,-0.449764581172614
CLECL1,0.0608674820661814,-0.477619800127415
ATP5MG,0.0617411255628195,-0.348015154731756
RHOC,0.06225651279217,-0.40196759281248
GTF2H5,0.0644977915198136,-0.334222986176645
EBI3,0.0649842161511518,-0.413426708187543
CAMLG,0.0652240924635851,-0.374486856390372
PSMA4,0.0657919279949835,-0.370696131156198
MYL12B,0.0661467165829338,-0.385220517975327
CCDC32,0.067533664127266,-0.351030627587254
CAPZA2,0.0677447805778316,-0.320218402756534
CCDC18-AS1,0.0709660120820268,-0.36620782969488
MPST,0.0714199102763729,-0.351457758314938
HRK,0.071444918402602,-0.326086081285305
NDUFB3,0.0714479427573046,-0.378528679847652
ALDOA,0.0731403688304128,-0.406916808784213
MPV17,0.0735246675110963,-0.301084235799819
UBA3,0.0735246675110963,-0.301084235799819
PTBP3,0.0739544110770638,-0.354761749623301
GNB1,0.0752493696666085,-0.338542212670846
UBE2G1,0.0759854904485605,-0.346501315955082
TLR10,0.0767676734983562,-0.389011937708566
CCDC107,0.0775771873444767,-0.339426126743767
ARFGEF1,0.0783405444040705,-0.255126204483208
STAC3,0.0814422563870171,-0.255126204483208
WAS,0.0837522804538235,-0.364212670817061
CXXC1,0.084218978141948,-0.323338425389717
EP400,0.0854460194648215,-0.270312608297885
RHOH,0.0862736806844041,-0.395968852191036
MRPS11,0.0870825354542395,-0.254068897700166
CTSB,0.0887049138087835,-0.291543603118829
PSMB9,0.0891211049130567,-0.369294357848564
PTDSS1,0.0902363618073305,-0.349612187751343
MOB1A,0.0926178224155552,-0.370397513811609
COX6A1,0.0941984786089981,-0.413196979677363
GCHFR,0.0949828065419039,-0.26991077696061
IFI16,0.0959073823332929,-0.371593943768961
ETS1,0.0967993158028489,-0.441637738242501
MRPS16,0.0971413209776264,-0.28048294642792
TRIR,0.0995326782065362,-0.338351493516508
H2AFY,0.102509083645215,-0.298874099848376
PRDX3,0.103082055458443,-0.342324646385078
PSMB6,0.103532896684646,-0.384548278459349
COMMD3,0.1043568263866,-0.287184145562628
ARL5A,0.106747570410604,-0.309151517067934
CLINT1,0.10689553550321,-0.304028704195895
PSMD13,0.10798116989842,-0.330726866229574
CCNDBP1,0.108962388191682,-0.335721237471836
ARF6,0.11139983767105,-0.384045684815217
LDHA,0.111654098338458,-0.497503734598501
SPTBN1,0.114119120454541,-0.333580617832229
PSMD8,0.114143637608862,-0.36328712464842
RNF213,0.126786217746739,-0.405374194255729
YBX3,0.130598042923162,-0.349500172918344
KYNU,0.130853408288357,-0.39061561769683
MRPL12,0.131847460543022,-0.301751563181572
RABAC1,0.131857193548241,-0.358331788867485
LAMTOR2,0.135383916187423,-0.379440110142903
OTUB1,0.137973618665587,-0.34711911581686
MAF1,0.140678166070302,-0.342648078773267
MTHFD1,0.145343247422644,-0.254068897700166
DDT,0.14618479695292,-0.38052261825152
CUEDC2,0.147301272897004,-0.294029478265868
PRDX6,0.149228126878925,-0.417185338100732
ABHD17A,0.149884676758442,-0.319128208133879
LGMN,0.150256316580114,-0.425612177540861
DCUN1D5,0.152191032724204,-0.254410404398622
PSMA7,0.15507863772,-0.427149186785476
MAP3K8,0.155151368034765,-0.406466979523012
RABGAP1L,0.156402736772583,-0.358490926611107
HLA-DMA,0.159319654498802,-0.413904973508328
TCF3,0.15981392239344,-0.342324646385078
CD164,0.159958448357891,-0.435575985455299
RER1,0.161311184146344,-0.286037481010896
NCF4,0.162314009710247,-0.3899550751105
CNDP2,0.163742175541608,-0.275544230006754
RNF38,0.173784753658788,-0.255126204483208
CLPTM1,0.175410049936402,-0.276210174645736
PPP1R14A,0.176748205880381,-0.53982650393726
RGS19,0.177667369216484,-0.383160324222295
NKG7,0.179816379694804,-0.358260307573587
MVP,0.180726670744873,-0.266150445690431
INSIG1,0.180828498653388,-0.270516739184803
G3BP2,0.181179596335639,-0.311895899059382
EED,0.184629434254917,-0.304555091154535
SEC61G,0.184989524589483,-0.375345069402717
TSTA3,0.187658115592924,-0.283970383414028
VPS29,0.192647109113339,-0.331578264921082
PHTF2,0.194305862838126,-0.395328395449444
RAB31,0.196866144613867,-0.321441676423274
CASP8,0.205501321349141,-0.314143671585061
BIN2,0.207619802805897,-0.313079163461074
NOP56,0.209784708461505,-0.261486369262649
FAM207A,0.210642925671559,-0.259136252252442
ARHGEF3,0.211981926629031,-0.262416240413686
NEMF,0.212974059288993,-0.305022036727273
IL4R,0.214374336456375,-0.276896827154428
NUTF2,0.215573988553913,-0.34668515731129
EEF1G,0.224283888336128,0.277429709766725
CCDC50,0.225048061415335,-0.377135739832544
DAPP1,0.229139639553058,-0.382909256996795
APEX1,0.23081506519188,-0.374061596242595
DUS2,0.230822207249751,-0.284991471319126
TRAPPC2L,0.233533243785056,-0.290670321340876
NDUFA8,0.23384850346233,-0.281190240699255
NDUFA10,0.239066821313208,-0.32636997391832
WSB1,0.244567519321127,-0.347519808790103
C11orf98,0.244943931062826,-0.285730462264155
STMN1,0.249672272832552,-0.455513663254723
UBE2K,0.252432189735083,-0.267491427374457
TIMM8B,0.257175273774134,-0.310754567384208
OXA1L,0.257421063216957,-0.311935391950007
CTR9,0.260866851531925,-0.260056967539764
ATP5IF1,0.26259151310378,-0.342388700686953
HDDC2,0.26387563493571,-0.286490375392544
PTP4A2,0.266541565287671,-0.405317246141924
UBE2A,0.267966174243985,-0.325151995761649
RRP7A,0.272446762815987,-0.254762667870251
ERP44,0.273578575998968,-0.291475504889325
RANBP2,0.282205636267932,-0.275326689098967
CCDC167,0.295355142757729,-0.323310648937481
CHCHD1,0.299378386566009,-0.260470999696685
NDUFA1,0.301509510340391,-0.365496036147333
KLF3,0.304255604602652,-0.357573473454026
UFD1,0.305019650457164,-0.274898070331964
OVCA2,0.309568623020307,-0.321168481843151
LINC01184,0.312713843285588,-0.268754369726688
ADGRE5,0.31490540409193,-0.335598783196764
FAM3C,0.315457401461565,-0.401302296494077
CDC42,0.316378642455988,-0.374539104286834
NDUFB4,0.322313907225201,-0.406483073934973
NADSYN1,0.326897999766285,-0.253846961688516
GNG3,0.338037657344039,-0.308799790354205
IFT57,0.339042308756592,-0.347519808790103
IGBP1,0.3435596589052,-0.3556172764887
NDUFS2,0.346650497814692,-0.310754567384208
